case_number,source,prompt,evaluation_seed,coco_id
1652,coco-30k,An old green and brown car with chrome trim.,2861,307511
1653,coco-30k,A toilet with no seat sits in a tiny bathroom.,3845,441483
1654,coco-30k,A plane is flying above the airport terminal,26599,533805
1655,coco-30k,"Road construction and street signs in Cape Town, SA",56832,170550
1656,coco-30k,A traffic light turns green on the corner of a city street.,23513,430690
1657,coco-30k,A group of men riding dirt bikes across a grass covered field.,3077,538230
1658,coco-30k,A motorcycle in a garage-like area by the wall.,91466,343692
1659,coco-30k,A small biplane flying through a bright blue sky.,95169,51685
1660,coco-30k,A large passenger jet taking off from an airport runway.,35658,518203
1661,coco-30k,A bathroom with a walk in shower and a white bath tub.,67633,480421
1662,coco-30k,Two men wearing suits and hats are walking together.,63434,69213
1663,coco-30k,A person holding up a smart phone to take a picture.,87730,278582
1664,coco-30k,Someone is driving a cart near a single engine airplane.,60756,520324
1665,coco-30k,A LOT OF SHEEP IS IN THE GRASS WITH A SHEEP DOG,42527,357943
1666,coco-30k,A table full of many different types of food.,42844,69577
1667,coco-30k,Person driving a plated motorcycle on a track with people watching.,51831,455624
1668,coco-30k,a couple on a subway looks at each other,85826,221547
1669,coco-30k,A man riding a red motorcycle next to  buildings in front of a street.,18414,29776
1670,coco-30k,A small propeller plane sitting on top of an airport tarmac.,76097,408112
1671,coco-30k,A large passenger jet sitting on top of an airport runway.,35525,172599
1672,coco-30k,A bathroom has a large mirror and black wall.,58139,159151
1673,coco-30k,A series of photographs depicting bathroom before and after minor changes.,41548,322594
1674,coco-30k,A large white bush driving down a city street.,59604,406949
1675,coco-30k,A entrance into a building next to a parking meter.,50923,183348
1676,coco-30k,A person holding an old phone showing it to the camera.,22779,129707
1677,coco-30k,A man walking down a street smoking a cigarette.,20047,297578
1678,coco-30k,The bus has bikes on the front of it ,62464,128119
1679,coco-30k,A river with boats docked and houses in the background.,21709,14845
1680,coco-30k,A bathroom filled with a messy toilet and a sink.,67778,194288
1681,coco-30k,a black and white photo of young people holding an open umbrella,25116,581245
1682,coco-30k,A white toilet sitting next to a red counter with a  sink.,62792,168246
1683,coco-30k,A kitchen filled with wooden cabinets and stools.,92901,581501
1684,coco-30k,a bath room with two sinks a large mirror a bath tub,99274,358191
1685,coco-30k,A baby sitting in a high chair eating food.,30336,232654
1686,coco-30k,A fighter jet flying through a sky above water.,24098,129989
1687,coco-30k,Two elderly people are sitting on a city bench.,10335,12547
1688,coco-30k,A woman is riding an orange sports motorcycle.,62909,580613
1689,coco-30k,A toilet sitting in a bathroom on top of a tiled floor.,99866,179611
1690,coco-30k,A red kitchen with metallic appliances and paintings on the wall.,64936,109216
1691,coco-30k,A bathroom scene with focus on the toilet.,83325,286907
1692,coco-30k,Several motorcycles and cars parked on a city street.,11258,54039
1693,coco-30k,A guy rides a bike in a race and has fun,89235,192701
1694,coco-30k,A plan sitting on top of a sandy beach.,22643,144064
1695,coco-30k,A blue motorcycle is parked on the street next to a truck.,67068,359715
1696,coco-30k,a long row of motorcycles parked along a sidewalk in a city,34474,359182
1697,coco-30k,A large orange cat sitting in a white glass bowl.,75970,570528
1698,coco-30k,a fighter het flying up in the air ,42511,553094
1699,coco-30k,A person holding up a piece of banana to the camera.,17837,538054
1700,coco-30k,A squadron of four fighter jets flying through a blue sky.,10468,139168
1701,coco-30k,A large hairy dog on a leash next to a crowd.,57158,162256
1702,coco-30k,A clean white toilet with the toilet seat up.,57366,3335
1703,coco-30k,A toilet with a light blue cover next to a shower.,44992,257660
1704,coco-30k,A small kitchen has a stove and a blender.,78454,62510
1705,coco-30k,A GIRAFFE IS NURSING ITS YOUNG IN THE ZOO,55315,85288
1706,coco-30k,"A kitchen with a sink, bottles, jars and a dishwasher.",37194,293611
1707,coco-30k,A rather portly woman crosses a city crosswalk,19089,259085
1708,coco-30k,A man in full gear stands next to his motorcycle,2301,562519
1709,coco-30k,"A kitchen that includes a stove, ovens and refrigerator.",15316,454907
1710,coco-30k,A brick building with a clock tower at the corner of a street.,22588,296730
1711,coco-30k,A police officer rides a motorcycle next to a beach.,42405,155270
1712,coco-30k,A few people sitting by a busy street,82801,414510
1713,coco-30k,"A bathroom has a bathtub, sink and window in it.",31420,185633
1714,coco-30k,"Bathroom with tiled floor, radiator, shower and bathtub.",11869,581863
1715,coco-30k,Person in jacket riding a bicycle on a street.,34552,465692
1716,coco-30k,A white tiled bathroom with black counter top.,56898,473849
1717,coco-30k,a close up of a kitten under a parked car very close to the tire,33127,336372
1718,coco-30k,a kitchen with a table a stove and a sink,10385,384952
1719,coco-30k,a bathroom with a toilet and a stand up shower,35705,66567
1720,coco-30k,a very used and dirty harley davidson motorcycle,52250,537611
1721,coco-30k,a group of people wearing skis on a snowy surface,68397,574672
1722,coco-30k,Small motorcycle with several bicycles tied to the back of it. ,22416,70774
1723,coco-30k,an empty street and signals that are red,58823,68114
1724,coco-30k,a white plane is going low to make a landing,96373,42147
1725,coco-30k,a white structure with a building in the background,38546,53139
1726,coco-30k,Two people on mopeds passing in front of a building.,81471,175831
1727,coco-30k,A red light is a wonderful contrast to the pink leaves on trees,29839,15272
1728,coco-30k,A bathroom showing the bathtub and the sink and mirror.,95284,78035
1729,coco-30k,A passenger train traveling through rural mountain countryside.,23290,134010
1730,coco-30k,A person walking down a walkway next to a tree.,19840,87588
1731,coco-30k,A restroom filled with graffiti and two toilet stalls.,22661,15006
1732,coco-30k,A man in a jean jacket riding a motorcycle on a road.,82860,152120
1733,coco-30k,A black and white photo of a child putting on gloves next to a suitcase.,13529,161112
1734,coco-30k,A small airplane flying over a field filled with people.,44709,555953
1735,coco-30k,two giraffes in  field near some trees ,6931,233553
1736,coco-30k,The view from the inside of a jetliner looking out over the earth.,19029,36478
1737,coco-30k,A white refrigerator freezer sitting inside of a kitchen.,27859,564283
1738,coco-30k,A kitchen filled with appliances and cooking utensils.,81050,465327
1739,coco-30k,A large white airplane sits on the runway.,17480,218224
1740,coco-30k,A large passenger jet flying over the top of a forest.,49260,353551
1741,coco-30k,A metal toilet with a blue seat in a bathroom.,99819,313491
1742,coco-30k,a bath room with a bath tub and a window,4069,261115
1743,coco-30k,A woman standing in a kitchen next to a table.,44415,441247
1744,coco-30k,A person standing next to a bike covered in flowers.,81309,340998
1745,coco-30k,A yellow striped cat sitting on a bathroom sink.,25909,229740
1746,coco-30k,A motorcycle parked on a lush green field.,18075,69670
1747,coco-30k,A white toilet sitting in a bathroom on a wooden floor.,3112,359659
1748,coco-30k,A man and child near a short stop sign.,79336,106739
1749,coco-30k,A woman sitting on a toilet wearing pink shoes.,40418,136680
1750,coco-30k,A bathroom with a raised sink and a mirror.,70913,281868
1751,coco-30k,A group of young people riding motorcycles down a street.,53586,503837
1752,coco-30k,A large cat climbing up the side of a window.,46955,84124
1753,coco-30k,A large orange sitting on a glass plate.,65751,521352
1754,coco-30k,Two large passenger jets flying over a beach filled with birds.,13077,258285
1755,coco-30k,A red all terrain vehicle next to a man with a green dirt bike.,8299,26209
1756,coco-30k,A group of people standing around a blue building.,75066,323263
1757,coco-30k,A toilet has been turned on it's side out in a yard.,16769,320659
1758,coco-30k,A young man standing in front of a Canon store.,85218,386707
1759,coco-30k,A large passenger jet taking off from a runway.,70498,279649
1760,coco-30k,A bathroom filled with fixtures and a shower.,65129,462614
1761,coco-30k,A colorful airplane flying though a blue sky.,90903,163361
1762,coco-30k,A urinal mounted to a pink wall next to a toilet.,34929,535643
1763,coco-30k,A bathroom with a white toilet and a sink net to a shower.,50367,92124
1764,coco-30k,A small child riding on a blue wheeled toy.,44241,561054
1765,coco-30k,A smiling woman sitting on a stationary motorcycle.,51308,25282
1766,coco-30k,a man standing next to sheep on a lush green park.,53680,62167
1767,coco-30k,A bottle of sprite sitting on top of a bench.,80860,449976
1768,coco-30k,A woman standing next to two parked motorcycles and a child.,359,160456
1769,coco-30k,A yellow smiley face cat sitting on a white plate.,10589,172627
1770,coco-30k,An airplane flying through the gray sky with smoke pouring out it's back.,97954,29197
1771,coco-30k,A man riding a motorcycle down a city street.,6352,380706
1772,coco-30k,A bathroom with a toilet and a toilet paper dispenser.,44758,507352
1773,coco-30k,Black and white cat sitting on a man's head in front of a storefront.,56241,29587
1774,coco-30k,A car dashboard with a group of brown cows waking towards it.,84466,180362
1775,coco-30k,A pot on top of a stove next to a large metal ladle.,2862,39770
1776,coco-30k,A man preparing food outside of a shop on a street corner.,91119,483553
1777,coco-30k,A parked motorcycle sitting on the side of the road.,10542,479378
1778,coco-30k,A bathroom with a sink and television inside of the mirror.,68741,474786
1779,coco-30k,A large passenger jet sitting on top of a runway.,75757,355370
1780,coco-30k,A man working on an intricate task while on a canoe in an everglade.,64893,194013
1781,coco-30k,White counter top sink with wooden cabinets and a mirror. ,22852,177420
1782,coco-30k,The interior of a public bathroom with multiple sinks.,61033,576160
1783,coco-30k,A group of people standing under an umbrella on the side of a street.,85714,415828
1784,coco-30k,A bathroom with a shower next to a large mirror.,59061,47603
1785,coco-30k,Scantily dressed women near a line of motorcycles.,26303,385248
1786,coco-30k,A car parked outside of a gas station with chrome rims.,56183,552824
1787,coco-30k,"A bathroom with white counters, wooden cabinets and a toilet.",12718,252829
1788,coco-30k,A white toilet sitting next to a wall outdoors.,42668,388298
1789,coco-30k,A white cat sitting in the drivers seat of a car.,61586,67164
1790,coco-30k,A cat that is sitting on the hood of a car.,77381,68878
1791,coco-30k,A red fire hydrant mounted to the side of a building.,46526,531970
1792,coco-30k,A man riding a motorcycle on top of a race track.,83962,116712
1793,coco-30k,A grandmother standing next to a child in a kitchen.,29571,290868
1794,coco-30k,The bathtub and sink of a bathroom with a large mirror.,18160,403145
1795,coco-30k,A plane flies over water with two islands nearby.,48006,472
1796,coco-30k,A toilet sitting in a bathroom next to a sink.,58557,360772
1797,coco-30k,A group of people riding on the back of a loaded red pickup truck.,25455,372938
1798,coco-30k,A metal bowl filled with wet juicy oranges.,14058,128280
1799,coco-30k,A kitchen filled with wooden cabinets and a microwave oven.,50226,97022
1800,coco-30k,A large passenger jet flying through a gray sky.,83394,208901
1801,coco-30k,A counter in a kitchen line with black metal stools.,91070,74209
1802,coco-30k,A beautiful red haired woman holding a cup while wearing a sweater,91409,236023
1803,coco-30k,A large truck parked next to palm trees on a street.,27021,151877
1804,coco-30k,A small black and brown dog sitting next to a motorcycle.,40497,472375
1805,coco-30k,A woman standing in a kitchen holding a jug of milk.,80555,195271
1806,coco-30k,A glass bowl filled with oranges on top of a table.,48752,176271
1807,coco-30k,A kitchen with a center island with wooden stools.,98358,502749
1808,coco-30k,A herd of elephants grazing on a lush green field.,60018,465324
1809,coco-30k,A kitchen filled with hard wood flooring and appliances.,8331,93140
1810,coco-30k,There is a woman standing on a city street.,86140,224724
1811,coco-30k,"A small dog on TV behind the words "" What Did I Do Wrong?'.",64354,216014
1812,coco-30k,A cat perched on a car dashboard travelling on a street.,95458,38769
1813,coco-30k,"A fancy toilet, including a sink on the back and controls on the side.",71224,361750
1814,coco-30k,Airport workers loading luggage onto into an airplane's cargo hold.,15210,73450
1815,coco-30k,A group of bikers riding on the back of motorcycles.,86809,104647
1816,coco-30k,A bathroom with a tub next to a toilet and a sink.,73179,504248
1817,coco-30k,A bathroom with a large white sink and a door.,87062,564151
1818,coco-30k,A bathtub is in a bathroom with green tile.,22969,564816
1819,coco-30k,"A small bathroom with a toilet, sink and window.",95345,553280
1820,coco-30k,a jet on three pillars in front of a building,33247,84752
1821,coco-30k,Two brown teddy bears sitting on top of a wooden table.,97779,187647
1822,coco-30k,a person driving a motorcycle on a closed course,52179,227224
1823,coco-30k,A kitchen with a refrigerator freezer next to a sink.,36182,64152
1824,coco-30k,A large kitchen with an  island surrounded by stools.,17217,550552
1825,coco-30k,A blue and white tooth brush sitting on a sink.,81075,403863
1826,coco-30k,A stove top oven covered in pots and pans.,55491,180495
1827,coco-30k,A TV inside of a bathroom mirror next to a light.,88594,283438
1828,coco-30k,A bathroom with a white toilet sitting next to a sink.,40218,469471
1829,coco-30k,A woman carrying a red purse filled with hot dogs.,95055,467742
1830,coco-30k,A group of motorcycle riders racing down a track.,80851,211189
1831,coco-30k,A large Air Force jet taking off of a runway.,31789,180411
1832,coco-30k,Two fighter jets flying through a blue sky.,88964,173584
1833,coco-30k,A white toilet sitting in a bathroom next to a wall.,5825,256094
1834,coco-30k,A bathroom with a white bath tub and two sinks.,69445,33243
1835,coco-30k,A jetliner flying above in a light blue sky.,5504,466005
1836,coco-30k,A motorcycle parked on a walkway next to a dog.,3676,390348
1837,coco-30k,A group of people sitting around a long table,10445,156846
1838,coco-30k,A bathroom filled with a bath tub and his and her sinks.,50040,506220
1839,coco-30k,A white toilet sitting in front of a building under a window.,45817,511236
1840,coco-30k,A kitchen filled with black appliances and lots of counter top space.,97882,193271
1841,coco-30k,A white toilet sitting in a bathroom next to a wall.,12836,38630
1842,coco-30k,A white table topped with cakes and nuts.,58783,405432
1843,coco-30k,A paper bowl filled with cake and a muffin next to a banana.,48606,313337
1844,coco-30k,A brown cat laying in a white bathroom sink.,21113,347879
1845,coco-30k,A black and white dog chasing sheep in a field.,51761,290269
1846,coco-30k,Two motorcycles parked in a grassy area next to a tree.,43134,153083
1847,coco-30k,An old black and white photo of a city street with a large cathedral on the right hand side. ,92724,347535
1848,coco-30k,"A living area with a television, CD rack and various posters.",56188,62311
1849,coco-30k,A computer desk with various monitors and speakers.,87465,542509
1850,coco-30k,A kitchen area with a dining table and counter.,7785,145199
1851,coco-30k,A gigantic pastry held together by a bag and skewers,50248,377595
1852,coco-30k,A bathroom with a frame on wall and sink,72594,436392
1853,coco-30k,A grey and white cat sitting at foot of a doorway.,83181,56373
1854,coco-30k,A large passenger jet flying through a cloudy sky.,70831,84870
1855,coco-30k,A white bath tub in a bathroom under a mirror.,99092,507274
1856,coco-30k,A bathroom with a toilet and a bathtub with a safety rail.,85167,245274
1857,coco-30k,A bathroom with two sinks mounted on a wall.,50112,172886
1858,coco-30k,A group of large passenger jets parked in front of an airport.,89960,293324
1859,coco-30k,a compact kitchen with stainless-steel cabinets behind glass blocks,48746,97159
1860,coco-30k,A man sitting in a chair holding a yellow umbrella.,90924,527102
1861,coco-30k,A kitchen filled with bottles on it's counters and lots of counter space.,58669,467705
1862,coco-30k,A woman standing in a kitchen preparing food.,69142,350639
1863,coco-30k,A crowd of people standing around a field.,78197,412764
1864,coco-30k,A white toilet in a bathroom next to a white sink.,20078,209682
1865,coco-30k,A butcher cutting up the corpse of a dead animal.,77583,185201
1866,coco-30k,"Two men talking to each other on a street corner
",91655,8211
1867,coco-30k,A metal sink next to a white top oven ,4767,577857
1868,coco-30k,A bathroom under construction with a white tub next to a toilet.,19534,459408
1869,coco-30k,A group of people standing behind a blue table topped with sheet cakes.,60697,382625
1870,coco-30k,A motorcycle parked next to a black truck.,54634,190150
1871,coco-30k,A small kitten is lying on the seat of a large motorcycle.,55872,325768
1872,coco-30k,A humongous jumbo jet is on the airport runway.,75499,539808
1873,coco-30k,A large propeller airplane flying through a blue sky.,67724,64629
1874,coco-30k,A woman riding a bike while wearing really short shorts.,48727,256505
1875,coco-30k,A bathroom with a white toilet underneath a window.,79271,185546
1876,coco-30k,A person riding a motorcycle on a playground.,32778,182734
1877,coco-30k,A kitchen with a counter and a table with chairs.,2260,34873
1878,coco-30k,A large passenger jet flying through a blue sky.,99286,370325
1879,coco-30k,A shower door with a white towel hanging from it.,85216,409842
1880,coco-30k,A white toilet sitting up against a yellow wall.,61682,576080
1881,coco-30k,A group of  people sitting around a table on laptops.,70522,479950
1882,coco-30k,A group of motorcycle cops riding across a field.,50,492395
1883,coco-30k,A white toilet in a bathroom next to a white sink.,88717,167477
1884,coco-30k,A man riding a white scooter down a street with a woman on the back.,47566,138488
1885,coco-30k,A bike parked in front of a window on the side of a building.,84432,68381
1886,coco-30k,A blue motorcycle parked outside of a building.,38113,504948
1887,coco-30k,A crystal bowl filled with oranges on top of a table.,68054,229599
1888,coco-30k,Group of people standing outside of a green bus.,10354,581394
1889,coco-30k,A group of bikers parked in a parking lot under large lights.,82520,565031
1890,coco-30k,A bathroom with a small white toilet under a skylight.,92590,31660
1891,coco-30k,A clear glass bowl filled with fruit on a wooden table..,24545,263178
1892,coco-30k,A sky filled with airplanes flying underneath the clouds.,8460,323418
1893,coco-30k,A little girl cutting up food on a  cutting board.,15896,182715
1894,coco-30k,A group of knives mounted to a kitchen wall.,51251,233075
1895,coco-30k,a close up of a person riding a motorcycle ,3948,169972
1896,coco-30k,An airport filled with planes sitting on tarmacs.,75413,560623
1897,coco-30k,A man standing next to another man as they prepare food.,57848,74135
1898,coco-30k,Person cooking an eggs on a black pot on a stove. ,95381,580294
1899,coco-30k,A black cat sitting at a computer desk topped with a monitor.,20671,333140
1900,coco-30k,A couple of men riding horse drawn carriages.,91203,129520
1901,coco-30k,A bathroom with a white toilet next to a walk in shower.,90186,490567
1902,coco-30k,A diner with large pepsi signs on the front of it.,14762,492800
1903,coco-30k,A group of horse mounted police standing in front of a crowd.,3486,327663
1904,coco-30k,The bathroom is white and looks very clean.,79357,507893
1905,coco-30k,Two giraffe standing next to each other in a forest.,84572,573756
1906,coco-30k,A cat standing next to a bike parked against a wall.,71503,101762
1907,coco-30k,A kitchen with wood floors and lots of furniture.,47629,374628
1908,coco-30k,A tall church sitting next to a lush green field.,62735,139567
1909,coco-30k,Three buses pulled in front of a bus station loading passengers.,62337,68520
1910,coco-30k,A kitchen with a wooden floor and white cabinets.,76037,559159
1911,coco-30k,A tall giraffe studding next to a  parked truck.,30715,53748
1912,coco-30k,"A kitchen, with a sink, oven, fridge, and cabinets.",94338,564629
1913,coco-30k,A man laying on top of a wall next to a bike.,88320,124979
1914,coco-30k,A kitchen filled with appliances and wooden cabinets.,14402,226984
1915,coco-30k,A table topped with a bottle of alcohol and a plastic cup.,75389,533721
1916,coco-30k,A yellow and blue plant flying in a gray sky.,43143,52017
1917,coco-30k,A dog sitting in the passenger seat of a car.,78106,397375
1918,coco-30k,A couple of people standing in a field flying a giant kite.,65109,182279
1919,coco-30k,A kitchen filled with appliances and a wall mounted picture.,43205,9668
1920,coco-30k,A woman standing in front of a bathroom mirror next to a sink.,94117,319456
1921,coco-30k,A woman is wearing a wetsuit while holding a surfboard.,86590,489339
1922,coco-30k,A woman walking a bike next to a river with a boat in it.,18109,131919
1923,coco-30k,A large kitchen filled with white appliances with lots of counter space.,442,262054
1924,coco-30k,A man sitting on a bench on top of a pier.,75190,257236
1925,coco-30k,A large passenger jet flying through a blue sky.,76321,540816
1926,coco-30k,A group of people walking across a bridge over a river.,18413,258472
1927,coco-30k,A white toilet sitting in a bathroom next to a white wall.,71870,13769
1928,coco-30k,A couple of red motorcycles parked in front of a building.,53210,208991
1929,coco-30k,A kitchen filled with a metal stove top oven.,19689,416467
1930,coco-30k,A bathroom with a shower and a sink.,59339,103306
1931,coco-30k,A large jetliner sitting on top of an airport tarmac.,45120,490225
1932,coco-30k,A bathroom with a white toilet next to a sink.,4682,476299
1933,coco-30k,A kitchen with white cabinets has a sink and white refrigerator.,69367,241844
1934,coco-30k,A group of jets sitting on top of an airport tarmac.,84686,64510
1935,coco-30k,A white toilet with a box of tissues on it's tank.,67034,462364
1936,coco-30k,A large passenger jet sitting on an airport tarmac.,70361,414917
1937,coco-30k,A kitchen sink and part of a stove with a doorway leading into an adjacent room,4481,123136
1938,coco-30k,A red motorcycle parked next to a woman sitting down.,21279,268469
1939,coco-30k,A bathroom with a run down looking shower next to a sink.,81671,101647
1940,coco-30k,A large purple and red passenger jet flying through a blue sky..,17427,180953
1941,coco-30k,A woman holding an umbrella standing next to a black wall.,23204,340665
1942,coco-30k,A group of men on bikes hitching a ride on the back of a bus.,84036,322922
1943,coco-30k,A chef preparing food in a kitchen on a platter.,12607,574138
1944,coco-30k,A mouse sitting on the side of a computer monitor.,31119,35498
1945,coco-30k,A large passenger jet sitting on top of a tarmac.,70937,161347
1946,coco-30k,A woman preparing food inside of a kitchen.,81610,465463
1947,coco-30k,A plane floating on top of a lake surrounded by mountains.,43917,205401
1948,coco-30k,A white  and gray water fixture sitting on top of cardboard.,19916,166142
1949,coco-30k,a man standing next to a kitchen counter preparing food.,21992,419974
1950,coco-30k,A group of men and women playing a game on the Nintendo Wii.,22372,480591
1951,coco-30k,A cat laying on to of a car roof.,47079,360510
1952,coco-30k,A row of wooden park benches sitting next to a street.,6343,381519
1953,coco-30k,A bathroom filled with a row of sinks under mirrors.,43537,459786
1954,coco-30k,A child sitting at a table eating food from a small car.,53118,311374
1955,coco-30k,a kitchen filled with lots of counter top space and cooking utensils.,13729,422785
1956,coco-30k,"A bathroom filled with rotten,crap filled, destroyed toilets sitting in a row in a destroyed bathroom.",61578,566189
1957,coco-30k,"A bathroom with a white bath tub, sink and large window.",86300,523978
1958,coco-30k,A picture of a person talking on a phone. ,34835,299288
1959,coco-30k,A white toilet sitting in a bathroom on a tiled floor.,94456,182056
1960,coco-30k,A motorcycle parked next to a group of electrical boxes.,47952,292505
1961,coco-30k,A large white toilet next to a child's white toilet.,17840,496166
1962,coco-30k,A cat looking off to it's right with bright blue eyes.,34760,504167
1963,coco-30k,"A man wearing a tie, jacket and white shirt.",16333,262895
1964,coco-30k,A small propeller plane sitting on top of a field.,32344,180784
1965,coco-30k,A bathroom sink below a well lit mirror.,59542,328452
1966,coco-30k,A man standing next to a small airplane with two dogs.,40628,53677
1967,coco-30k,A cheesy pastry sitting on top of a plate.,22153,224819
1968,coco-30k,Four jets flying in formation in a blue sky.,26317,474410
1969,coco-30k,A white stove top oven sitting in a kitchen.,38419,569450
1970,coco-30k,A woman sitting in a car holding a smart phone.,52432,10825
1971,coco-30k,a bunch of ripe bananas sitting on a table.,69589,361656
1972,coco-30k,A man standing in a bathroom not wearing a shirt.,68867,223746
1973,coco-30k,a man riding a wave on top of a surfboard.,95703,170852
1974,coco-30k,A pile of different fruits sitting next to each other in a  bowl.,5822,543192
1975,coco-30k,A group of young children kicking a soccer ball around a field.,35693,552510
1976,coco-30k,a traffic light with all green lights over a street.,29598,42144
1977,coco-30k,A grey and white cat outside looking into a window.,16215,46877
1978,coco-30k,A couple of glasses next to a  bottle.,87118,253171
1979,coco-30k,a bathroom with a white sink next to a white bath tub.,72799,324253
1980,coco-30k,A group of men standing on the side of a street.,70442,138639
1981,coco-30k,A white church sitting at the bottom of a hillside.,44011,554466
1982,coco-30k,A wooden bench sitting in front of a park.,84123,76674
1983,coco-30k,A large passenger jet taking off from an airport runway.,33074,249482
1984,coco-30k,A white toilet sitting next to a window in a bathroom.,82344,144062
1985,coco-30k,A window in a kitchen filled with green plants.,18725,381615
1986,coco-30k,A cat standing on top of a car trunk next to a parked motorcycle.,13796,190326
1987,coco-30k,A jet airliner flying over a building with sky in background.,63091,298137
1988,coco-30k,A busy city street filled with traffic at night.,4612,525208
1989,coco-30k,An intersection and three sets of traffic signal light.,34259,159427
1990,coco-30k,A parked motorcycle in front of a small store.,28004,151807
1991,coco-30k,A person wearing a straw hat walking a bike.,94251,459141
1992,coco-30k,A hallway with yellow painted walls and a light mounted on a wall.,83319,118507
1993,coco-30k,A parked motorcycle on the side of the road.,46675,394773
1994,coco-30k,A man wearing a leather jacket standing next to a black motorcycle.,80314,523371
1995,coco-30k,A white sink in a bathroom under a window.,20553,225847
1996,coco-30k,A man kiteboarding on top of waves in the ocean.,74383,152111
1997,coco-30k,A bathroom filled with a toilet next to a tub and a sink.,48713,252857
1998,coco-30k,A woman sitting on top of a wooden bench near a park.,81023,349184
1999,coco-30k,A couple of baby sheep standing next to each other.,66724,548766
2000,coco-30k,A woman riding a motor scooter with a woman on back.,29885,59207
2001,coco-30k,A kitchen with a black stove top oven and white cabinets.,58643,251343
2002,coco-30k,A red car sitting on to of a black boat.,89640,411093
2003,coco-30k,A man riding a motorcycle down a city street.,53117,400247
2004,coco-30k,A woman putting on a lipstick holding a sharp knife.,89055,507273
2005,coco-30k,A pile of different types of vegetables on top of each other.,64334,566687
2006,coco-30k,A bathroom with a white tub next to a sink and toilet.,37640,514682
2007,coco-30k,A group of people enjoying a day at the beach.,73935,63565
2008,coco-30k,A man on a motorcycle with a group of people standing around it.,88158,427561
2009,coco-30k,A man holding holding a giant remote control.,72447,37670
2010,coco-30k,A yellow motorcycle passing by people behind a barrier.,24412,141416
2011,coco-30k,A bathroom sink under a mirror and lights.,17789,120254
2012,coco-30k,A herd of sheep passing by people behind barriers.,37946,366157
2013,coco-30k,A row of parked motorcycles sitting on the side of a road.,13061,391011
2014,coco-30k,A couple of motorcycles parked next to each other.,39847,338219
2015,coco-30k,A man riding a motorcycle with a woman on back of it.,38624,206487
2016,coco-30k,A small propeller airplane taking off from a runway.,30465,360346
2017,coco-30k,A woman sitting at a table inside of a kitchen.,65659,21198
2018,coco-30k,A large large floating out in the water with an airplane flying over it.,47139,120806
2019,coco-30k,an unattached toilet in the middle of a room with red tiled floors.,37686,234733
2020,coco-30k,A man standing next to a bikes and a motorcycle.,67619,11149
2021,coco-30k,An older person sitting on a wooden bench.,10348,497674
2022,coco-30k,A large airplane flying over a lush green hillside.,81581,60988
2023,coco-30k,A woman is riding a motorcycle down the street.,71504,268556
2024,coco-30k,An Air Force jet flying in a deep blue sky.,94901,379453
2025,coco-30k,A man flying through the air while riding a surfboard.,7671,142697
2026,coco-30k,A white toilet sitting in a bathroom next to a counter.,53153,312632
2027,coco-30k,A pine apple on top of a pile of mixed fruit.,95111,184773
2028,coco-30k,A toilet in a bathroom next to a window and toilet paper dispenser.,36768,104112
2029,coco-30k,A walk in shower next to a tub in a bathroom.,11355,469795
2030,coco-30k,A line of benches that are snow covered,78117,404988
2031,coco-30k,A white toilet sitting next to a white sink in a bathroom.,18613,158344
2032,coco-30k,A person riding a motorcycle down a street.,71449,579902
2033,coco-30k,A man standing on a snow covered field holding skis.,71049,107541
2034,coco-30k,A group of men riding motorcycles in street with American flags.,75945,84762
2035,coco-30k,A TV with two cows standing in a forest displayed on it's screen.,9463,123842
2036,coco-30k,A blue motor scooter with a cat sitting on it.,49392,488387
2037,coco-30k,A fighter jet sitting on top of an airport tarmac.,99111,351930
2038,coco-30k,A messy home office space with no one working.,71939,200302
2039,coco-30k,A man in black shirt on a motorcycle in a street.,67098,374559
2040,coco-30k,an image of a junky garage with trash everywhere,44153,485424
2041,coco-30k,a close up of a giraffe and a zebra in a field near trees,4845,548296
2042,coco-30k,an image of a cars driving on the highway,43228,232262
2043,coco-30k,an image of two bikers at a cross walk,46170,187286
2044,coco-30k,Lady working in a kitchen while man sits at table watching TV.,84363,328462
2045,coco-30k,An unfinished bathroom with a boarded window and exposed pipes.,95322,171349
2046,coco-30k,a close up of a scooter parked indoors,51382,67823
2047,coco-30k,A brown wooden bench sitting up against a wall.,61264,220171
2048,coco-30k,A man riding a bike through a lush green park.,95941,264336
2049,coco-30k,A man taking a selfie in front of a mirror.,68468,104751
2050,coco-30k,Two elephants standing next to each other in a jungle forest. ,44138,237777
2051,coco-30k,an over head view of cars parked below,3955,71384
2052,coco-30k,A man standing in a bathroom in front of a mirror.,6094,214727
2053,coco-30k,Emergency vehicles are on the scene of the accident.,59673,223574
2054,coco-30k,A white egg-shaped bathtub in a decorative bathroom.,41703,323186
2055,coco-30k,A commercial aircraft flies low above street traffic.,16666,244246
2056,coco-30k,A white toilet with a black seat in a small bathroom.,5912,134483
2057,coco-30k,A bathroom being remodeled with a white toilet.,24269,247184
2058,coco-30k,A tall building with a massive clock on it's face.,55817,520956
2059,coco-30k,A subway train with it's loading doors wide open.,32875,217883
2060,coco-30k,A passenger jet filled with purple and blue seats.,13940,105465
2061,coco-30k,A man standing next to an airplane on a runway.,14810,552302
2062,coco-30k,"A bus, old cabin cars, and motor cycles with people ",14861,33854
